STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,Severity
IDAHO,March,Flood,BLAINE,2
IOWA,June,Flash Flood,STORY,2
WISCONSIN,August,Tornado,DODGE,2
MICHIGAN,June,Flash Flood,MENOMINEE,2
KENTUCKY,April,Tornado,LIVINGSTON,2
MISSOURI,December,Tornado,GREENE,2
NORTH DAKOTA,June,Tornado,DUNN,2
MISSOURI,December,Tornado,CHRISTIAN,2
MASSACHUSETTS,January,Coastal Flood,BARNSTABLE,2
MISSISSIPPI,February,Flash Flood,SUNFLOWER,2
LOUISIANA,February,Flash Flood,FRANKLIN,2
NEW MEXICO,July,Flash Flood,VALENCIA,2
TEXAS,September,Flash Flood,WILLIAMSON,2
KENTUCKY,February,Flash Flood,JEFFERSON,2
NEW YORK,July,Flash Flood,TIOGA,2
MISSISSIPPI,September,Flash Flood,RANKIN,2
NORTH CAROLINA,August,Flash Flood,ROCKINGHAM,2
TEXAS,September,Flash Flood,GALVESTON,2
COLORADO,July,Flash Flood,LA PLATA,2
IOWA,June,Flash Flood,POLK,2
NORTH CAROLINA,September,Flash Flood,BRUNSWICK,2
VIRGINIA,October,Flash Flood,SALEM (C),2
IOWA,June,Flash Flood,WORTH,2
TEXAS,August,Flash Flood,CASTRO,2
VIRGINIA,February,Flood,DICKENSON,2
KENTUCKY,February,Flood,CALDWELL,2
INDIANA,March,Flood,SPENCER,2
WISCONSIN,May,Flood,MANITOWOC,2
IOWA,April,Flood,EMMET,2
WASHINGTON,May,Flood,OKANOGAN,2
IOWA,May,Flood,WEBSTER,2
IOWA,May,Flood,BLACK HAWK,2
IOWA,May,Flood,BLACK HAWK,2
IOWA,May,Flood,BUTLER,2
KENTUCKY,February,Flood,METCALFE,2
VIRGINIA,June,Flood,PRINCE WILLIAM,2
IOWA,April,Flood,EMMET,2
IOWA,July,Flood,STORY,2
IOWA,June,Flood,POLK,2
IOWA,June,Flood,BUTLER,2
IOWA,June,Flood,JASPER,2
IOWA,September,Flood,MAHASKA,2
IOWA,September,Flood,BREMER,2
IOWA,September,Flood,BUTLER,2
IOWA,September,Flood,KOSSUTH,2
IOWA,September,Flood,HANCOCK,2
NORTH CAROLINA,September,Hurricane,INLAND BRUNSWICK,2
MISSISSIPPI,February,Tornado,LAUDERDALE,2
LOUISIANA,March,Tornado,WINN,2
MISSISSIPPI,April,Tornado,CLAIBORNE,2
MISSISSIPPI,April,Tornado,LAFAYETTE,2
KENTUCKY,July,Tornado,HART,2
VIRGINIA,April,Tornado,BEDFORD,2
GEORGIA,August,Tornado,WALTON,2
NORTH CAROLINA,September,Tornado,PENDER,2
MICHIGAN,September,Tornado,CLINTON,2
ILLINOIS,December,Tornado,CASS,2
GEORGIA,October,Tornado,CRAWFORD,2
TEXAS,October,Tornado,TOM GREEN,2
GEORGIA,October,Tropical Storm,LOWNDES,2
NORTH CAROLINA,September,Tropical Storm,GREENE,2
NORTH CAROLINA,October,Tropical Storm,DURHAM,2
CALIFORNIA,July,Wildfire,RIVERSIDE COUNTY MOUNTAINS,2
CALIFORNIA,September,Flash Flood,RIVERSIDE,2
COLORADO,July,Tornado,ARAPAHOE,2
NORTH CAROLINA,October,Tropical Storm,WAKE,2
NORTH DAKOTA,July,Tornado,RAMSEY,2
LOUISIANA,October,Tornado,GRANT,2
LOUISIANA,March,Tornado,RICHLAND,2
KENTUCKY,September,Flood,ROWAN,2
MINNESOTA,June,Flash Flood,FILLMORE,2
LOUISIANA,April,Tornado,RED RIVER,2
ILLINOIS,December,Tornado,SANGAMON,2
INDIANA,February,Flood,WHITE,2
GEORGIA,October,Tropical Storm,QUITMAN,2
VIRGINIA,September,Flash Flood,BOTETOURT,2
VIRGINIA,October,Flash Flood,FRANKLIN,2
NEW MEXICO,July,Flash Flood,COLFAX,2
WEST VIRGINIA,May,Flash Flood,MERCER,2
MINNESOTA,July,Flash Flood,RENVILLE,2
ARIZONA,September,Flash Flood,GRAHAM,2
NEW YORK,September,Flash Flood,TIOGA,2
UTAH,July,Flash Flood,WASHINGTON,2
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,2
TEXAS,June,Flash Flood,NUECES,2
MINNESOTA,July,Flash Flood,KANABEC,2
IOWA,June,Flash Flood,POLK,2
IOWA,June,Flash Flood,POLK,2
IOWA,June,Flash Flood,POLK,2
IOWA,June,Flash Flood,POLK,2
IOWA,June,Flash Flood,POLK,2
IOWA,June,Flash Flood,POLK,2
TEXAS,September,Flash Flood,SAN PATRICIO,2
TEXAS,September,Flash Flood,JIM WELLS,2
LOUISIANA,December,Flash Flood,ST. CHARLES,2
LOUISIANA,December,Flash Flood,WASHINGTON,2
NORTH CAROLINA,September,Flash Flood,NEW HANOVER,2
ARIZONA,October,Flash Flood,PIMA,2
NORTH CAROLINA,October,Flash Flood,FORSYTH,2
IOWA,June,Flash Flood,KOSSUTH,2
KENTUCKY,March,Flood,LIVINGSTON,2
KENTUCKY,February,Flood,GRAVES,2
INDIANA,March,Flood,VANDERBURGH,2
ALASKA,July,Flood,SUSITNA VALLEY,2
KENTUCKY,February,Flood,GRAYSON,2
IOWA,July,Flood,POLK,2
INDIANA,February,Flood,FULTON,2
VIRGINIA,October,Flood,SALEM (C),2
ARIZONA,October,Flood,PINAL,2
ILLINOIS,April,Tornado,WILLIAMSON,2
KENTUCKY,April,Tornado,BOYLE,2
MINNESOTA,July,Tornado,BELTRAMI,2
NEW YORK,May,Tornado,PUTNAM,2
NORTH CAROLINA,September,Tornado,SAMPSON,2
IOWA,September,Tornado,JACKSON,2
KENTUCKY,February,Tornado,WARREN,2
NORTH CAROLINA,September,Tornado,COLUMBUS,2
VIRGINIA,October,Tornado,AMELIA,2
OKLAHOMA,November,Tornado,ADAIR,2
TENNESSEE,November,Tornado,GRUNDY,2
GEORGIA,October,Tropical Storm,BEN HILL,2
GEORGIA,October,Tropical Storm,IRWIN,2
FLORIDA,October,Tropical Storm,HOLMES,2
NORTH CAROLINA,October,Tropical Storm,EDGECOMBE,2
NORTH CAROLINA,October,Tropical Storm,FRANKLIN,2
NORTH CAROLINA,October,Tropical Storm,WARREN,2
NORTH CAROLINA,October,Tropical Storm,HALIFAX,2
NORTH CAROLINA,October,Tropical Storm,WILSON,2
NORTH CAROLINA,October,Tropical Storm,NASH,2
MISSOURI,February,Wildfire,TANEY,2
WASHINGTON,July,Wildfire,SPOKANE AREA,2
IOWA,July,Tornado,POLK,2
FLORIDA,February,Tornado,HOLMES,2
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,2
MISSOURI,December,Tornado,LAWRENCE,2
ILLINOIS,December,Tornado,SCHUYLER,2
KENTUCKY,February,Flood,BULLITT,2
INDIANA,February,Flood,JASPER,2
IDAHO,August,Wildfire,NORTHERN PANHANDLE,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
KENTUCKY,June,Flash Flood,LINCOLN,2
ILLINOIS,May,Flash Flood,DU PAGE,2
NEW YORK,August,Flash Flood,DELAWARE,2
WEST VIRGINIA,July,Flash Flood,MERCER,2
IOWA,June,Flash Flood,POLK,2
MISSISSIPPI,December,Flash Flood,FORREST,2
MISSISSIPPI,December,Flash Flood,FORREST,2
NORTH CAROLINA,September,Flash Flood,BRUNSWICK,2
IOWA,June,Flash Flood,POLK,2
ILLINOIS,March,Flood,GALLATIN,2
WISCONSIN,May,Flood,CALUMET,2
ALASKA,October,Flood,KENAI PENINSULA,2
IOWA,September,Flood,POWESHIEK,2
IOWA,June,Flood,KOSSUTH,2
LOUISIANA,March,Tornado,ALLEN,2
MISSOURI,April,Tornado,WRIGHT,2
LOUISIANA,April,Tornado,BEAUREGARD,2
KENTUCKY,June,Tornado,OHIO,2
GEORGIA,March,Tornado,HARALSON,2
MINNESOTA,August,Tornado,GOODHUE,2
NEW MEXICO,August,Tornado,COLFAX,2
KENTUCKY,April,Tornado,GRAYSON,2
NORTH CAROLINA,September,Tornado,NEW HANOVER,2
ARKANSAS,December,Tornado,HEMPSTEAD,2
MISSISSIPPI,November,Tornado,CALHOUN,2
NORTH CAROLINA,September,Tornado,WILSON,2
TEXAS,March,Wildfire,GILLESPIE,2
FLORIDA,November,Tornado,PINELLAS,2
LOUISIANA,November,Tornado,CATAHOULA,2
WISCONSIN,September,Flash Flood,JUNEAU,2
GEORGIA,March,Tornado,HARALSON,2
ILLINOIS,December,Tornado,MACON,2
WISCONSIN,September,Flash Flood,MONROE,2
MISSISSIPPI,November,Tornado,FRANKLIN,2
MICHIGAN,June,Flood,GOGEBIC,2
ILLINOIS,March,Flood,ALEXANDER,2
IOWA,June,Flood,KOSSUTH,2
IOWA,June,Flood,BUTLER,2
IOWA,June,Flood,PALO ALTO,2
IOWA,June,Flood,EMMET,2
IOWA,June,Flood,WEBSTER,2
IOWA,June,Flood,HUMBOLDT,2
IOWA,June,Flood,DALLAS,2
IOWA,June,Flood,KOSSUTH,2
IOWA,September,Flood,PALO ALTO,2
IOWA,September,Flood,EMMET,2
IOWA,September,Flood,DALLAS,2
IOWA,September,Flood,FRANKLIN,2
IOWA,September,Flood,BUTLER,2
IOWA,September,Flood,TAMA,2
IOWA,September,Flood,KOSSUTH,2
IOWA,September,Flood,WRIGHT,2
IOWA,September,Flood,BUTLER,2
IOWA,September,Flood,HUMBOLDT,2
IOWA,September,Flood,WRIGHT,2
IOWA,September,Flood,BUTLER,2
IOWA,September,Flood,WEBSTER,2
IOWA,September,Flood,WEBSTER,2
IOWA,September,Flood,HAMILTON,2
IOWA,September,Flood,BLACK HAWK,2
IOWA,September,Flood,CERRO GORDO,2
KENTUCKY,February,Tornado,CALLOWAY,2
ILLINOIS,December,Tornado,FULTON,2
VIRGINIA,September,Flash Flood,ROANOKE,2
WISCONSIN,September,Flood,GRANT,2
VIRGINIA,October,Flash Flood,CAMPBELL,2
WISCONSIN,August,Flash Flood,LA CROSSE,2
MAINE,March,Coastal Flood,COASTAL YORK,2
MINNESOTA,July,Flood,RENVILLE,2
MINNESOTA,July,Flood,BROWN,2
TEXAS,October,Flood,TAYLOR,2
VERMONT,July,Flash Flood,WINDSOR,2
VERMONT,May,Flash Flood,CHITTENDEN,2
KENTUCKY,February,Flood,JEFFERSON,2
TEXAS,October,Flood,THROCKMORTON,2
LOUISIANA,October,Tornado,AVOYELLES,2
TENNESSEE,November,Tornado,BEDFORD,2
ILLINOIS,September,Flash Flood,JEFFERSON,2
VIRGINIA,September,Flash Flood,HALIFAX,2
VIRGINIA,September,Flash Flood,HENRY,2
ALABAMA,October,Tropical Storm,HENRY,2
MONTANA,May,Flood,MISSOULA,2
VIRGINIA,October,Flash Flood,GALAX (C),2
VIRGINIA,September,Flash Flood,PATRICK,2
WISCONSIN,August,Flood,CRAWFORD,2
GEORGIA,October,Tropical Storm,TIFT,2
MASSACHUSETTS,January,Coastal Flood,SUFFOLK,2
MASSACHUSETTS,January,Coastal Flood,EASTERN PLYMOUTH,2
MISSISSIPPI,April,Flash Flood,GEORGE,2
KANSAS,June,Flash Flood,GRAHAM,2
OHIO,June,Flash Flood,HOCKING,2
VIRGINIA,May,Flash Flood,ROANOKE (C),2
NORTH CAROLINA,May,Flash Flood,MCDOWELL,2
NORTH DAKOTA,July,Flash Flood,DICKEY,2
MINNESOTA,July,Flash Flood,REDWOOD,2
WISCONSIN,September,Flash Flood,BROWN,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
WEST VIRGINIA,August,Flash Flood,PUTNAM,2
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
TEXAS,June,Flash Flood,ORANGE,2
ILLINOIS,June,Flash Flood,WINNEBAGO,2
NORTH CAROLINA,July,Flash Flood,ROCKINGHAM,2
IOWA,June,Flash Flood,POLK,2
MISSISSIPPI,December,Flash Flood,GREENE,2
MISSISSIPPI,December,Flash Flood,MARION,2
MISSISSIPPI,December,Flash Flood,JASPER,2
CALIFORNIA,October,Flash Flood,SAN BERNARDINO,2
NORTH CAROLINA,October,Flash Flood,CASWELL,2
NORTH CAROLINA,October,Flash Flood,YADKIN,2
ARIZONA,October,Flash Flood,PIMA,2
NORTH CAROLINA,October,Flash Flood,GUILFORD,2
WISCONSIN,August,Flash Flood,SAUK,2
KENTUCKY,February,Flood,HARLAN,2
INDIANA,February,Flood,LA PORTE,2
IOWA,June,Flood,HUMBOLDT,2
ARKANSAS,February,Tornado,CROSS,2
MISSISSIPPI,March,Tornado,TISHOMINGO,2
MICHIGAN,September,Tornado,MONROE,2
MICHIGAN,September,Tornado,WAYNE,2
ARKANSAS,April,Tornado,ASHLEY,2
LOUISIANA,April,Tornado,ST. MARY,2
ILLINOIS,April,Tornado,SALINE,2
OHIO,April,Tornado,GREENE,2
PENNSYLVANIA,June,Tornado,BRADFORD,2
KENTUCKY,June,Tornado,JEFFERSON,2
GEORGIA,March,Tornado,WHITE,2
MISSISSIPPI,August,Tornado,MADISON,2
ARKANSAS,August,Tornado,GREENE,2
LOUISIANA,October,Tornado,LA SALLE,2
KENTUCKY,October,Tornado,HARDIN,2
MISSISSIPPI,November,Tornado,ITAWAMBA,2
FLORIDA,November,Tornado,HERNANDO,2
VIRGINIA,November,Tornado,HALIFAX,2
FLORIDA,November,Tornado,PASCO,2
TENNESSEE,June,Tornado,HICKMAN,2
MISSISSIPPI,November,Tornado,ADAMS,2
MISSISSIPPI,November,Tornado,ADAMS,2
NORTH CAROLINA,September,Tropical Storm,MONTGOMERY,2
NORTH CAROLINA,September,Tropical Storm,STANLY,2
GEORGIA,October,Tropical Storm,BROOKS,2
GEORGIA,October,Tropical Storm,COLQUITT,2
NORTH CAROLINA,September,Tropical Storm,EDGECOMBE,2
NORTH CAROLINA,September,Tropical Storm,FRANKLIN,2
NORTH CAROLINA,September,Tropical Storm,NASH,2
NORTH CAROLINA,September,Tropical Storm,ANSON,2
GEORGIA,October,Tropical Storm,TURNER,2
NORTH CAROLINA,October,Tropical Storm,FORSYTH,2
NORTH CAROLINA,October,Tropical Storm,DAVIDSON,2
NORTH CAROLINA,October,Tropical Storm,RANDOLPH,2
NORTH CAROLINA,October,Tropical Storm,ORANGE,2
NORTH CAROLINA,October,Tropical Storm,CHATHAM,2
NORTH CAROLINA,October,Tropical Storm,ALAMANCE,2
NORTH CAROLINA,October,Tropical Storm,PERSON,2
NORTH CAROLINA,October,Tropical Storm,GRANVILLE,2
NORTH CAROLINA,October,Tropical Storm,VANCE,2
FLORIDA,March,Wildfire,COASTAL LEE,2
CALIFORNIA,August,Wildfire,SANTA ANA MOUNTAINS AND FOOTHILLS,2
NEW MEXICO,April,Wildfire,SOUTH CENTRAL MOUNTAINS,2
CALIFORNIA,July,Wildfire,SAN DIEGO COUNTY MOUNTAINS,2
MISSISSIPPI,April,Tornado,LAUDERDALE,2
FLORIDA,April,Tornado,OKALOOSA,2
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,2
WISCONSIN,August,Flood,SAUK,2
CALIFORNIA,July,Wildfire,COACHELLA VALLEY,2
COLORADO,July,Flash Flood,ARAPAHOE,2
ARKANSAS,February,Tornado,CLAY,2
WISCONSIN,September,Flash Flood,RICHLAND,2
KENTUCKY,September,Flash Flood,MENIFEE,2
MICHIGAN,February,Flood,CASS,2
KENTUCKY,February,Tornado,CALLOWAY,2
WISCONSIN,August,Flash Flood,WASHINGTON,2
NORTH CAROLINA,May,Flash Flood,WAKE,2
IOWA,June,Flood,BUTLER,2
IOWA,June,Flood,CERRO GORDO,2
IOWA,July,Flood,GRUNDY,2
IOWA,July,Flood,BREMER,2
INDIANA,July,Tornado,HARRISON,2
IOWA,September,Flood,CLAYTON,2
ARKANSAS,April,Tornado,CRAWFORD,2
UTAH,September,Wildfire,SALT LAKE AND TOOELE VALLEYS,2
VIRGINIA,October,Flash Flood,MONTGOMERY,2
WISCONSIN,August,Flood,RICHLAND,2
NORTH CAROLINA,October,Flash Flood,SURRY,2
MICHIGAN,February,Flood,ST. JOSEPH,2
IDAHO,March,Flood,CLARK,2
WISCONSIN,August,Flash Flood,LA CROSSE,2
IOWA,September,Flood,FAYETTE,2
ALABAMA,December,Flash Flood,CHOCTAW,2
MINNESOTA,August,Flash Flood,HOUSTON,2
MAINE,January,Coastal Flood,COASTAL CUMBERLAND,2
MAINE,January,Coastal Flood,COASTAL YORK,2
ARIZONA,September,Flash Flood,SANTA CRUZ,2
OHIO,June,Flash Flood,ADAMS,2
OHIO,June,Flash Flood,ADAMS,2
OHIO,February,Flood,MEIGS,2
MINNESOTA,July,Flood,JACKSON,2
KENTUCKY,September,Flood,MONTGOMERY,2
IOWA,July,Flood,BLACK HAWK,2
IOWA,September,Flood,BLACK HAWK,2
LOUISIANA,April,Tornado,LAFAYETTE,2
GEORGIA,March,Tornado,FULTON,2
OHIO,September,Tornado,FRANKLIN,2
LOUISIANA,October,Tornado,RAPIDES,2
KENTUCKY,November,Tornado,ADAIR,2
TENNESSEE,November,Tornado,GRUNDY,2
PENNSYLVANIA,October,Tornado,CRAWFORD,2
MISSOURI,February,Tornado,NEW MADRID,2
UTAH,June,Wildfire,WESTERN UINTA BASIN,2
VIRGINIA,October,Flash Flood,ROANOKE,2
VIRGINIA,May,Flash Flood,MARTINSVILLE (C),2
FLORIDA,June,Wildfire,COASTAL FRANKLIN,2
WISCONSIN,August,Flash Flood,ADAMS,2
KENTUCKY,February,Tornado,LOGAN,2
WISCONSIN,August,Flood,CRAWFORD,2
WISCONSIN,September,Flash Flood,VERNON,2
WISCONSIN,August,Flood,OZAUKEE,2
WASHINGTON,August,Wildfire,WATERVILLE PLATEAU,2
MARYLAND,November,Tornado,CARROLL,2
OREGON,January,Coastal Flood,CENTRAL OREGON COAST,2
WISCONSIN,August,Flash Flood,JEFFERSON,2
IDAHO,June,Flood,BLAINE,2
ALABAMA,October,Tropical Storm,GENEVA,2
VIRGINIA,May,Flash Flood,GREENE,2
NEW HAMPSHIRE,January,Coastal Flood,COASTAL ROCKINGHAM,2
TEXAS,January,Flash Flood,JEFFERSON,2
MICHIGAN,July,Flash Flood,HOUGHTON,2
NEW MEXICO,July,Flash Flood,SANTA FE,2
NEW MEXICO,July,Flash Flood,SANDOVAL,2
VIRGINIA,May,Flash Flood,ROANOKE,2
TEXAS,June,Flash Flood,HIDALGO,2
UTAH,July,Flash Flood,SEVIER,2
NEW MEXICO,August,Flash Flood,COLFAX,2
MARYLAND,May,Flash Flood,FREDERICK,2
MISSISSIPPI,December,Flash Flood,WAYNE,2
WISCONSIN,August,Flash Flood,DANE,2
NEW YORK,January,Flood,WARREN,2
CALIFORNIA,March,Flood,YUBA,2
KENTUCKY,February,Flood,GRAVES,2
ARKANSAS,March,Flood,CRITTENDEN,2
ILLINOIS,February,Flood,CHAMPAIGN,2
WISCONSIN,August,Flood,DANE,2
WISCONSIN,August,Flood,DANE,2
TEXAS,March,Tornado,CALHOUN,2
VIRGINIA,April,Tornado,PITTSYLVANIA,2
TENNESSEE,February,Tornado,MONTGOMERY,2
RHODE ISLAND,October,Tornado,PROVIDENCE,2
NORTH CAROLINA,September,Tropical Storm,LEE,2
NORTH CAROLINA,September,Tropical Storm,MOORE,2
NORTH CAROLINA,September,Tropical Storm,RICHMOND,2
NORTH CAROLINA,September,Tropical Storm,HARNETT,2
GEORGIA,October,Tropical Storm,THOMAS,2
NORTH CAROLINA,September,Tropical Storm,SCOTLAND,2
NORTH CAROLINA,September,Tropical Storm,WAKE,2
NORTH CAROLINA,September,Tropical Storm,JOHNSTON,2
NORTH CAROLINA,September,Tropical Storm,HOKE,2
NORTH CAROLINA,September,Tropical Storm,WILSON,2
NORTH CAROLINA,September,Tropical Storm,CHATHAM,2
GEORGIA,October,Tropical Storm,CLAY,2
GEORGIA,October,Tropical Storm,RANDOLPH,2
IDAHO,August,Wildfire,CENTRAL PANHANDLE MOUNTAINS,2
ARKANSAS,February,Tornado,MISSISSIPPI,2
TEXAS,October,Flash Flood,LLANO,2
WISCONSIN,August,Flash Flood,DANE,2
NORTH CAROLINA,September,Tropical Storm,WAYNE,2
VIRGINIA,September,Tornado,CHESTERFIELD,2
NORTH CAROLINA,September,Tropical Storm,SAMPSON,2
WISCONSIN,August,Flood,SAUK,2
NEBRASKA,August,Tornado,YORK,2
NEBRASKA,March,Wildfire,RED WILLOW,2
TEXAS,October,Flood,CALLAHAN,2
VIRGINIA,October,Flash Flood,CHARLOTTE,2
OHIO,August,Flash Flood,MAHONING,2
PENNSYLVANIA,June,Flash Flood,WESTMORELAND,2
ILLINOIS,February,Flood,KANKAKEE,2
INDIANA,February,Flood,ST. JOSEPH,2
TEXAS,October,Flood,NOLAN,2
NORTH CAROLINA,September,Tropical Storm,TYRRELL,2
WASHINGTON,December,Tornado,KITSAP,2
NEW YORK,August,Flash Flood,SENECA,2
INDIANA,February,Flood,STARKE,2
INDIANA,February,Flood,MARSHALL,2
INDIANA,February,Flood,ELKHART,2
GEORGIA,October,Hurricane,LAURENS,2
ALABAMA,April,Flash Flood,CLARKE,2
WISCONSIN,August,Flood,VERNON,2
NORTH CAROLINA,May,Flash Flood,WATAUGA,2
OHIO,June,Flash Flood,OTTAWA,2
KENTUCKY,February,Flood,HARDIN,2
VIRGINIA,September,Flash Flood,PITTSYLVANIA,2
IDAHO,March,Flood,MADISON,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
PENNSYLVANIA,January,Flood,CRAWFORD,2
COLORADO,April,Wildfire,COLORADO SPRINGS VICINITY / SOUTHERN EL PASO COUNTY / RAMPART RANGE BELOW 7500 FT,2
IDAHO,August,Wildfire,CENTRAL PANHANDLE MOUNTAINS,2
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,2
LOUISIANA,April,Tornado,LINCOLN,2
NORTH CAROLINA,October,Flash Flood,STOKES,2
MAINE,March,Coastal Flood,COASTAL YORK,2
TEXAS,June,Flash Flood,WILLACY,2
ILLINOIS,February,Flood,IROQUOIS,2
MISSOURI,April,Tornado,DUNKLIN,2
MINNESOTA,September,Tornado,MARTIN,2
NORTH CAROLINA,October,Tropical Storm,GUILFORD,2
UTAH,June,Wildfire,GRAND FLAT AND ARCHES,2
OKLAHOMA,November,Tornado,CHEROKEE,2
HAWAII,August,Flash Flood,KAUAI,2
IOWA,June,Flash Flood,POLK,2
NORTH CAROLINA,September,Tropical Storm,CUMBERLAND,2
VIRGINIA,October,Flash Flood,PITTSYLVANIA,2
PENNSYLVANIA,June,Flash Flood,WESTMORELAND,2
TENNESSEE,September,Flash Flood,HAMILTON,2
MISSISSIPPI,December,Flash Flood,PERRY,2
WASHINGTON,July,Wildfire,WATERVILLE PLATEAU,2
ILLINOIS,April,Flash Flood,COLES,2
VIRGINIA,September,Flash Flood,GALAX (C),2
NEVADA,August,Flash Flood,CLARK,2
COLORADO,July,Flash Flood,LA PLATA,2
MISSISSIPPI,December,Flash Flood,JONES,2
NORTH CAROLINA,September,Flash Flood,NEW HANOVER,2
MINNESOTA,July,Flood,COTTONWOOD,2
WASHINGTON,May,Flood,OKANOGAN,2
IOWA,June,Flood,POLK,2
WISCONSIN,August,Flood,MARQUETTE,2
WASHINGTON,August,Wildfire,SPOKANE AREA,2
TENNESSEE,February,Tornado,OBION,2
MISSOURI,February,Tornado,DUNKLIN,2
CALIFORNIA,March,Flash Flood,MARIPOSA,2
NORTH CAROLINA,October,Flash Flood,ROCKINGHAM,2
IOWA,June,Flood,POLK,2
NEBRASKA,July,Flood,DAWSON,2
NEBRASKA,July,Flood,BUFFALO,2
NEBRASKA,July,Flash Flood,DAWSON,2
WISCONSIN,June,Flash Flood,BAYFIELD,2
HAWAII,April,Flash Flood,HONOLULU,2
NORTH CAROLINA,April,Tornado,ROCKINGHAM,2
TEXAS,October,Flood,HASKELL,2
TEXAS,October,Flood,BROWN,2
KANSAS,October,Flood,PRATT,2
TEXAS,January,Tornado,BOWIE,2
ARKANSAS,November,Tornado,CRAWFORD,2
VIRGINIA,October,Flash Flood,HALIFAX,2
VIRGINIA,April,Tornado,DANVILLE (C),2
ALASKA,May,Flood,SUSITNA VALLEY,2
VIRGINIA,September,Flash Flood,DANVILLE (C),2
MAINE,April,Flood,AROOSTOOK,2
ALABAMA,October,Hurricane,HOUSTON,2
WEST VIRGINIA,May,Flash Flood,PUTNAM,2
TEXAS,June,Flash Flood,STARR,2
MARYLAND,May,Flash Flood,BALTIMORE CITY (C),2
SOUTH DAKOTA,May,Flash Flood,WALWORTH,2
ILLINOIS,February,Flood,VERMILION,2
WASHINGTON,May,Flood,FERRY,2
ARIZONA,October,Flood,PIMA,2
MISSISSIPPI,November,Tornado,LEE,2
SOUTH CAROLINA,September,Tropical Storm,MARION,2
COLORADO,July,Wildfire,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2
LOUISIANA,April,Tornado,BOSSIER,2
NEW JERSEY,August,Flash Flood,PASSAIC,2
ILLINOIS,December,Tornado,CHRISTIAN,2
TENNESSEE,November,Tornado,RUTHERFORD,2
COLORADO,August,Wildfire,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2
COLORADO,September,Wildfire,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2
COLORADO,October,Wildfire,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2
INDIANA,February,Flood,PORTER,2
NORTH DAKOTA,July,Tornado,MCKENZIE,2
TEXAS,June,Flash Flood,HIDALGO,2
ARIZONA,July,Flash Flood,PIMA,2
LOUISIANA,April,Tornado,CADDO,2
VIRGINIA,May,Flash Flood,GREENE,2
NORTH CAROLINA,September,Tropical Storm,BEAUFORT,2
NORTH CAROLINA,March,Coastal Flood,EASTERN DARE,2
VIRGINIA,April,Tornado,AMHERST,2
WISCONSIN,August,Flood,VERNON,2
MARYLAND,May,Flash Flood,WASHINGTON,2
WISCONSIN,August,Flood,SAUK,2
TEXAS,June,Flash Flood,CAMERON,2
MASSACHUSETTS,August,Tornado,WORCESTER,2
NORTH CAROLINA,September,Flash Flood,PENDER,2
PENNSYLVANIA,June,Tornado,LUZERNE,2
IDAHO,August,Wildfire,NORTHERN PANHANDLE,2
KENTUCKY,February,Tornado,CHRISTIAN,2
NORTH CAROLINA,September,Flood,ALAMANCE,2
VIRGINIA,April,Tornado,CAMPBELL,2
TEXAS,October,Flood,JONES,2
NORTH CAROLINA,September,Flood,DAVIDSON,2
WISCONSIN,August,Flood,VERNON,2
MINNESOTA,June,Tornado,POLK,2
TENNESSEE,February,Tornado,MONTGOMERY,2
HAWAII,August,Flash Flood,HAWAII,2
TEXAS,October,Flood,MENARD,2
TEXAS,September,Flash Flood,SUTTON,2
CALIFORNIA,March,Flood,TUOLUMNE,2
WASHINGTON,May,Flood,PEND OREILLE,2
VIRGINIA,October,Flash Flood,DANVILLE (C),2
MICHIGAN,February,Flood,BERRIEN,2
TEXAS,October,Flood,MASON,2
MARYLAND,May,Flash Flood,BALTIMORE,2
WISCONSIN,August,Flood,CRAWFORD,2
TEXAS,October,Flash Flood,KIMBLE,2
VIRGINIA,May,Flash Flood,HENRY,2
GUAM,September,Hurricane,GUAM,2
VIRGINIA,April,Tornado,LYNCHBURG (C),2
TEXAS,October,Flood,TRAVIS,2
TEXAS,October,Flood,KIMBLE,2
WYOMING,September,Wildfire,UPPER GREEN RIVER BASIN FOOTHILLS,2
PENNSYLVANIA,June,Flash Flood,ALLEGHENY,2
MARYLAND,May,Flash Flood,HOWARD,2
WASHINGTON,May,Flood,OKANOGAN,2
WASHINGTON,August,Wildfire,OKANOGAN HIGHLANDS,2
WASHINGTON,August,Wildfire,EAST SLOPES NORTHERN CASCADES,2
KANSAS,June,Tornado,GREENWOOD,2
NORTH CAROLINA,September,Tropical Storm,WESTERN HYDE,2
